TT_ID,specie,stringType.x,Tref_0,Theat_0,growth,adc_bandgap,nbits,RH,Tair,gzm,gzsd,gym,gysd,gxm,gxsd,Tref_1,Theat_1,StWC,stringType.y,Timestamp,SDate,STime
individuo 1,PP,45,395,410,0,42104,17,51,407,-4046,1,-594,1,346,1,396,462,11535,49,2023-07-04 16:00:00 UTC,2023-07-04,18:00:00
individuo 1,PP,45,397,402,0,42226,17,47,413,-4046,3,-590,3,351,3,396,452,11605,49,2023-07-05 18:00:01 UTC,2023-07-05,20:00:01
individuo 1,PP,45,397,411,0,41715,17,52,425,-4042,0,-597,0,360,0,398,465,11478,49,2023-07-01 17:00:00 UTC,2023-07-01,19:00:00
individuo 1,PP,45,398,390,0,42114,17,48,352,-4048,0,-584,0,359,0,396,438,11950,49,2023-07-03 20:00:00 UTC,2023-07-03,22:00:00
individuo 1,PP,45,398,408,0,41858,17,51,406,-4045,1,-592,1,357,1,400,463,11520,49,2023-07-02 15:00:00 UTC,2023-07-02,17:00:00
individuo 1,PP,45,399,412,0,41987,17,51,422,-4050,3,-569,3,357,3,400,465,11497,49,2023-07-04 17:00:01 UTC,2023-07-04,19:00:01
individuo 1,PP,45,400,396,0,41730,17,50,401,-4043,0,-600,0,358,0,399,448,11849,49,2023-07-01 19:00:00 UTC,2023-07-01,21:00:00
individuo 1,PP,45,401,407,0,41639,17,52,433,-4042,0,-602,0,355,0,402,459,11525,49,2023-07-01 18:00:00 UTC,2023-07-01,20:00:00
individuo 1,PP,45,401,412,0,41945,17,50,408,-4051,1,-596,1,312,1,402,463,11561,49,2023-07-03 15:00:00 UTC,2023-07-03,17:00:00
individuo 1,PP,45,402,399,0,42114,17,48,405,-4044,0,-596,0,357,0,400,448,11823,49,2023-07-04 19:00:00 UTC,2023-07-04,21:00:00
individuo 1,PP,45,403,410,0,41987,17,50,430,-4045,1,-590,1,353,1,403,459,11529,49,2023-07-04 18:00:00 UTC,2023-07-04,20:00:00
individuo 1,PP,45,405,418,0,41828,17,52,419,-4049,1,-595,1,329,1,406,470,11537,49,2023-07-02 16:00:00 UTC,2023-07-02,18:00:00
individuo 1,PP,45,407,421,0,41859,17,52,420,-4045,1,-592,1,351,1,408,473,11488,49,2023-07-03 16:00:01 UTC,2023-07-03,18:00:01
individuo 1,PP,45,409,405,0,41986,17,48,392,-4053,3,-564,3,357,3,407,453,11790,49,2023-07-03 19:00:00 UTC,2023-07-03,21:00:00
individuo 1,PP,45,411,407,0,41858,17,49,413,-4043,0,-599,0,356,0,409,456,11828,49,2023-07-02 19:00:00 UTC,2023-07-02,21:00:00
individuo 1,PP,45,411,423,0,41859,17,51,428,-4045,0,-589,0,353,0,411,473,11491,49,2023-07-03 17:00:00 UTC,2023-07-03,19:00:00
individuo 1,PP,45,411,425,0,41731,17,52,434,-4043,0,-600,0,354,0,411,476,11461,49,2023-07-02 17:00:00 UTC,2023-07-02,19:00:00
individuo 1,PP,45,412,417,0,41859,17,50,426,-4045,1,-590,1,358,1,412,465,11541,49,2023-07-03 18:00:00 UTC,2023-07-03,20:00:00
individuo 1,PP,45,414,421,0,41731,17,51,436,-4044,0,-600,0,342,0,414,469,11510,49,2023-07-02 18:00:01 UTC,2023-07-02,20:00:01
individuo 2,PP,45,224,233,0,41488,17,49,184,-4120,0,74,0,0,0,226,300,12155,49,2023-07-05 05:00:00 UTC,2023-07-05,07:00:00
individuo 2,PP,45,229,237,0,41474,17,48,193,-4121,0,73,0,0,0,229,302,12084,49,2023-07-08 05:00:00 UTC,2023-07-08,07:00:00
individuo 2,PP,45,233,241,0,41474,17,49,192,-4121,0,73,0,0,0,235,309,12091,49,2023-07-05 04:00:00 UTC,2023-07-05,06:00:00
individuo 2,PP,45,238,245,0,41474,17,48,199,-4122,0,73,0,1,0,238,312,12065,49,2023-07-08 04:00:00 UTC,2023-07-08,06:00:00
individuo 2,PP,45,238,246,0,41474,17,47,198,-4122,0,73,0,0,0,237,309,12052,49,2023-07-06 05:00:00 UTC,2023-07-06,07:00:00
individuo 2,PP,45,241,245,0,41474,17,50,199,-4121,0,73,0,0,0,253,320,11824,49,2023-07-05 06:00:00 UTC,2023-07-05,08:00:00
individuo 2,PP,45,242,246,0,41474,17,49,204,-4122,0,73,0,1,0,250,318,11850,49,2023-07-08 06:00:00 UTC,2023-07-08,08:00:00
individuo 2,PP,45,246,255,0,41474,17,48,203,-4122,0,73,0,0,0,243,315,12032,49,2023-07-05 03:00:00 UTC,2023-07-05,05:00:00
individuo 2,PP,45,248,258,0,41474,17,46,208,-4123,0,72,0,0,0,244,318,12053,49,2023-07-06 04:00:00 UTC,2023-07-06,06:00:00
individuo 2,PP,45,249,254,0,41474,17,48,210,-4123,0,72,0,0,0,258,327,11829,49,2023-07-06 06:00:00 UTC,2023-07-06,08:00:00
individuo 2,PP,45,250,259,0,41474,17,47,214,-4124,0,72,0,0,0,251,323,11956,49,2023-07-07 05:00:00 UTC,2023-07-07,07:00:00
individuo 2,PP,45,255,263,0,41194,17,51,212,-4123,0,71,0,0,0,254,326,11900,49,2023-07-01 05:00:00 UTC,2023-07-01,07:00:00
individuo 2,PP,45,255,263,0,41474,17,47,218,-4124,0,72,0,1,0,250,323,12001,49,2023-07-08 03:00:00 UTC,2023-07-08,05:00:00
individuo 2,PP,45,259,267,0,41474,17,46,216,-4124,0,72,0,0,0,256,330,11992,49,2023-07-06 03:00:00 UTC,2023-07-06,05:00:00
individuo 2,PP,45,260,269,0,41474,17,48,215,-4124,0,72,0,0,0,256,331,12004,49,2023-07-05 02:00:00 UTC,2023-07-05,04:00:00
individuo 2,PP,45,265,270,0,41090,17,52,223,-4124,0,71,0,0,0,274,341,11687,49,2023-07-01 06:00:00 UTC,2023-07-01,08:00:00
individuo 2,PP,45,266,269,0,41385,17,48,230,-4124,0,71,0,1,0,274,341,11684,49,2023-07-07 06:00:00 UTC,2023-07-07,08:00:00
individuo 2,PP,45,267,275,0,41218,17,52,229,-4125,0,70,0,0,0,267,339,11808,49,2023-07-02 05:00:00 UTC,2023-07-02,07:00:00
individuo 2,PP,45,268,276,0,41090,17,51,229,-4125,0,71,0,0,0,266,339,11862,49,2023-07-01 04:00:00 UTC,2023-07-01,06:00:00
individuo 2,PP,45,268,278,0,41348,17,46,225,-4125,0,71,0,0,0,267,341,11900,49,2023-07-06 02:00:00 UTC,2023-07-06,04:00:00
individuo 2,PP,45,271,277,0,41346,17,47,236,-4125,0,72,0,2,0,271,339,11803,49,2023-07-08 02:00:00 UTC,2023-07-08,04:00:00
individuo 2,PP,45,271,279,0,41346,17,51,234,-4125,0,71,0,0,0,270,344,11786,49,2023-07-04 05:00:00 UTC,2023-07-04,07:00:00
individuo 2,PP,45,272,283,0,41376,17,48,225,-4125,0,72,0,0,0,267,341,11923,49,2023-07-05 01:00:00 UTC,2023-07-05,03:00:00
individuo 2,PP,45,273,271,0,41346,17,50,253,-4127,0,70,0,0,0,276,337,11622,49,2023-07-08 07:00:00 UTC,2023-07-08,09:00:00
individuo 2,PP,45,273,278,0,41346,17,47,241,-4126,0,70,0,1,0,268,340,11819,49,2023-07-07 04:00:00 UTC,2023-07-07,06:00:00
individuo 2,PP,45,278,283,0,41346,17,53,239,-4126,0,71,0,1,0,284,352,11597,49,2023-07-04 06:00:00 UTC,2023-07-04,08:00:00
individuo 2,PP,45,279,283,0,41218,17,53,239,-4125,0,70,0,0,0,286,354,11594,49,2023-07-02 06:00:00 UTC,2023-07-02,08:00:00
individuo 2,PP,45,280,278,0,41266,17,50,260,-4127,0,70,0,0,0,280,339,11561,49,2023-07-05 07:00:00 UTC,2023-07-05,09:00:00
individuo 2,PP,45,280,283,0,41346,17,47,248,-4126,0,70,0,1,0,280,345,11676,49,2023-07-07 03:00:00 UTC,2023-07-07,05:00:00
individuo 2,PP,45,281,285,0,41346,17,46,245,-4126,0,72,0,3,0,279,346,11739,49,2023-07-08 01:00:00 UTC,2023-07-08,03:00:00
individuo 2,PP,45,281,286,0,41090,17,51,244,-4126,0,70,0,0,0,280,347,11700,49,2023-07-01 03:00:00 UTC,2023-07-01,05:00:00
individuo 2,PP,45,282,289,0,41218,17,52,244,-4126,0,70,0,0,0,282,354,11713,49,2023-07-02 04:00:00 UTC,2023-07-02,06:00:00
individuo 2,PP,45,284,289,0,41346,17,46,251,-4126,0,70,0,1,0,283,352,11684,49,2023-07-07 02:00:00 UTC,2023-07-07,04:00:00
individuo 2,PP,45,285,291,0,41346,17,46,244,-4126,0,70,0,1,0,286,358,11738,49,2023-07-07 01:00:00 UTC,2023-07-07,03:00:00
individuo 2,PP,45,286,291,0,41346,17,51,251,-4127,0,71,0,1,0,285,354,11654,49,2023-07-04 04:00:00 UTC,2023-07-04,06:00:00
individuo 2,PP,45,288,296,0,41346,17,46,245,-4126,0,70,0,0,0,286,360,11778,49,2023-07-07 00:00:00 UTC,2023-07-07,02:00:00
individuo 2,PP,45,290,289,0,41218,17,48,270,-4128,0,69,0,0,0,287,350,11568,49,2023-07-06 07:00:00 UTC,2023-07-06,09:00:00
individuo 2,PP,45,291,288,0,41218,17,50,277,-4128,0,70,0,1,0,294,354,11521,49,2023-07-08 08:00:00 UTC,2023-07-08,10:00:00
individuo 2,PP,45,291,296,0,41218,17,51,257,-4127,0,70,0,0,0,288,359,11649,49,2023-07-03 05:00:00 UTC,2023-07-03,07:00:00
individuo 2,PP,45,291,296,0,41218,17,52,255,-4127,0,69,0,0,0,299,368,11516,49,2023-07-03 06:00:00 UTC,2023-07-03,08:00:00
individuo 2,PP,45,291,298,0,41203,17,52,253,-4127,0,70,0,0,0,290,360,11642,49,2023-07-02 03:00:00 UTC,2023-07-02,05:00:00
individuo 2,PP,45,293,293,0,40962,17,53,268,-4128,0,68,0,1,0,295,357,11489,49,2023-07-01 07:00:00 UTC,2023-07-01,09:00:00
individuo 2,PP,45,293,295,0,41218,17,53,269,-4128,0,70,0,2,0,298,361,11459,49,2023-07-04 07:00:00 UTC,2023-07-04,09:00:00
individuo 2,PP,45,293,297,0,41346,17,46,258,-4127,0,71,0,3,0,291,357,11679,49,2023-07-08 00:00:00 UTC,2023-07-08,02:00:00
individuo 2,PP,45,294,302,0,41346,17,45,259,-4128,0,70,0,0,0,289,364,11776,49,2023-07-06 01:00:00 UTC,2023-07-06,03:00:00
individuo 2,PP,45,295,299,0,40964,17,50,256,-4127,0,70,0,0,0,294,360,11622,49,2023-07-01 02:00:00 UTC,2023-07-01,04:00:00
individuo 2,PP,45,296,295,0,41218,17,48,274,-4128,0,69,0,1,0,301,361,11455,49,2023-07-07 07:00:00 UTC,2023-07-07,09:00:00
individuo 2,PP,45,297,302,0,41346,17,51,262,-4128,0,70,0,2,0,296,361,11591,49,2023-07-04 03:00:00 UTC,2023-07-04,05:00:00
individuo 2,PP,45,298,307,0,41346,17,45,257,-4128,0,70,0,0,0,297,370,11711,49,2023-07-06 23:00:00 UTC,2023-07-07,01:00:00
individuo 2,PP,45,298,308,0,41346,17,48,263,-4128,0,70,0,0,0,289,362,11761,49,2023-07-05 00:00:00 UTC,2023-07-05,02:00:00
individuo 2,PP,45,300,304,0,41218,17,51,265,-4128,0,70,0,2,0,298,364,11559,49,2023-07-03 04:00:00 UTC,2023-07-03,06:00:00
individuo 2,PP,45,301,298,0,41215,17,50,288,-4129,0,69,0,0,0,307,363,11403,49,2023-07-05 08:00:00 UTC,2023-07-05,10:00:00
individuo 2,PP,45,305,309,0,40962,17,50,265,-4128,0,71,0,1,0,304,372,11565,49,2023-07-01 01:00:00 UTC,2023-07-01,03:00:00
individuo 2,PP,45,305,309,0,41221,17,46,269,-4129,0,74,0,5,0,303,370,11581,49,2023-07-07 23:00:00 UTC,2023-07-08,01:00:00
individuo 2,PP,45,306,304,0,41102,17,48,293,-4130,0,68,0,0,0,311,368,11376,49,2023-07-06 08:00:00 UTC,2023-07-06,10:00:00
individuo 2,PP,45,306,309,0,41090,17,51,271,-4129,0,69,0,1,0,302,368,11526,49,2023-07-02 02:00:00 UTC,2023-07-02,04:00:00
individuo 2,PP,45,307,311,0,41218,17,51,273,-4128,0,69,0,1,0,307,373,11506,49,2023-07-03 03:00:00 UTC,2023-07-03,05:00:00
individuo 2,PP,45,308,309,0,41090,17,53,283,-4129,0,68,0,0,0,311,374,11388,49,2023-07-02 07:00:00 UTC,2023-07-02,09:00:00
individuo 2,PP,45,309,314,0,41218,17,50,273,-4129,0,70,0,3,0,307,372,11498,49,2023-07-04 02:00:00 UTC,2023-07-04,04:00:00
individuo 2,PP,45,311,309,0,41108,17,49,296,-4130,0,71,0,2,0,313,371,11360,49,2023-07-07 08:00:00 UTC,2023-07-07,10:00:00
individuo 2,PP,45,311,313,0,41091,17,53,288,-4130,0,69,0,0,0,312,375,11399,49,2023-07-03 07:00:00 UTC,2023-07-03,09:00:00
individuo 2,PP,45,312,312,0,41091,17,54,291,-4130,0,70,0,4,0,315,374,11339,49,2023-07-04 08:00:00 UTC,2023-07-04,10:00:00
individuo 2,PP,45,312,318,0,41218,17,45,275,-4129,0,70,0,1,0,310,381,11553,49,2023-07-06 00:00:00 UTC,2023-07-06,02:00:00
individuo 2,PP,45,314,310,0,41091,17,50,299,-4131,0,69,0,2,0,317,374,11351,49,2023-07-08 09:00:01 UTC,2023-07-08,11:00:01
individuo 2,PP,45,314,312,0,40907,17,53,294,-4130,0,68,0,0,0,314,372,11325,49,2023-07-01 08:00:00 UTC,2023-07-01,10:00:00
individuo 2,PP,45,314,318,0,41218,17,50,279,-4129,0,69,0,1,0,314,380,11438,49,2023-07-03 02:00:00 UTC,2023-07-03,04:00:00
individuo 2,PP,45,314,322,0,41218,17,45,276,-4129,0,70,0,0,0,312,385,11595,49,2023-07-06 22:00:00 UTC,2023-07-07,00:00:00
individuo 2,PP,45,315,319,0,40962,17,50,276,-4129,0,69,0,1,0,313,377,11483,49,2023-07-01 00:00:00 UTC,2023-07-01,02:00:00
individuo 2,PP,45,315,319,0,41090,17,51,279,-4130,0,69,0,1,0,315,381,11423,49,2023-07-02 01:00:00 UTC,2023-07-02,03:00:00
individuo 2,PP,45,318,325,0,41218,17,50,281,-4130,0,69,0,0,0,318,385,11436,49,2023-07-04 01:00:00 UTC,2023-07-04,03:00:00
individuo 2,PP,45,319,323,0,41218,17,45,284,-4130,0,72,0,5,0,317,382,11487,49,2023-07-07 22:00:00 UTC,2023-07-08,00:00:00
individuo 2,PP,45,324,321,0,41090,17,49,311,-4132,0,68,0,-1,0,331,385,11249,49,2023-07-06 09:00:00 UTC,2023-07-06,11:00:00
individuo 2,PP,45,324,329,0,41218,17,45,288,-4130,0,70,0,2,0,322,388,11451,49,2023-07-05 23:00:00 UTC,2023-07-06,01:00:00
individuo 2,PP,45,324,332,0,41218,17,45,281,-4130,0,69,0,1,0,323,395,11507,49,2023-07-06 21:00:00 UTC,2023-07-06,23:00:00
individuo 2,PP,45,325,323,0,41090,17,49,310,-4132,0,69,0,5,0,330,387,11266,49,2023-07-07 09:00:00 UTC,2023-07-07,11:00:00
individuo 2,PP,45,325,329,0,40978,17,50,288,-4130,0,69,0,1,0,324,391,11379,49,2023-07-02 00:00:00 UTC,2023-07-02,02:00:00
individuo 2,PP,45,325,329,0,41218,17,48,289,-4130,0,71,0,2,0,323,389,11415,49,2023-07-04 23:00:00 UTC,2023-07-05,01:00:00
individuo 2,PP,45,326,320,0,41090,17,50,316,-4132,0,69,0,0,0,331,387,11173,49,2023-07-05 09:00:00 UTC,2023-07-05,11:00:00
individuo 2,PP,45,326,326,0,41090,17,53,306,-4131,0,69,0,0,0,330,389,11206,49,2023-07-03 08:00:00 UTC,2023-07-03,10:00:00
individuo 2,PP,45,327,325,0,40962,17,53,312,-4133,0,70,0,0,0,327,384,11259,49,2023-07-02 08:00:00 UTC,2023-07-02,10:00:00
individuo 2,PP,45,328,331,0,41090,17,50,293,-4131,0,68,0,1,0,323,390,11372,49,2023-07-03 01:00:00 UTC,2023-07-03,03:00:00
individuo 2,PP,45,329,332,0,40894,17,49,290,-4131,0,70,0,4,0,327,393,11377,49,2023-06-30 23:00:00 UTC,2023-07-01,01:00:00
individuo 2,PP,45,330,328,0,41090,17,54,310,-4133,0,69,0,4,0,332,390,11180,49,2023-07-04 09:00:00 UTC,2023-07-04,11:00:00
individuo 2,PP,45,330,335,0,41218,17,50,295,-4131,0,69,0,1,0,329,399,11406,49,2023-07-04 00:00:00 UTC,2023-07-04,02:00:00
individuo 2,PP,45,331,328,0,41090,17,50,316,-4132,0,70,0,0,0,333,392,11184,49,2023-07-08 10:00:00 UTC,2023-07-08,12:00:00
individuo 2,PP,45,331,329,0,40834,17,53,314,-4132,0,68,0,0,0,338,395,11187,49,2023-07-01 09:00:00 UTC,2023-07-01,11:00:00
individuo 2,PP,45,331,335,0,41212,17,45,297,-4131,0,70,0,4,0,329,395,11388,49,2023-07-07 21:00:00 UTC,2023-07-07,23:00:00
individuo 2,PP,45,331,338,0,41090,17,49,289,-4131,0,68,0,0,0,331,401,11369,49,2023-07-02 23:00:01 UTC,2023-07-03,01:00:01
individuo 2,PP,45,332,339,0,41218,17,45,292,-4131,0,69,0,1,0,330,404,11488,49,2023-07-08 21:00:00 UTC,2023-07-08,23:00:00
individuo 2,PP,45,334,338,0,40962,17,50,299,-4132,0,69,0,2,0,333,399,11347,49,2023-07-01 23:00:00 UTC,2023-07-02,01:00:00
individuo 2,PP,45,337,340,0,41090,17,49,303,-4131,0,68,0,1,0,336,401,11280,49,2023-07-03 00:00:00 UTC,2023-07-03,02:00:00
individuo 2,PP,45,337,341,0,41151,17,47,301,-4132,0,69,0,2,0,334,401,11361,49,2023-07-04 22:00:00 UTC,2023-07-05,00:00:00
individuo 2,PP,45,338,345,0,40962,17,49,298,-4131,0,68,0,0,0,334,404,11359,49,2023-07-01 22:00:00 UTC,2023-07-02,00:00:00
individuo 2,PP,45,339,342,0,40834,17,49,300,-4132,0,68,0,1,0,339,404,11293,49,2023-06-30 22:00:00 UTC,2023-07-01,00:00:00
individuo 2,PP,45,340,339,0,41013,17,53,320,-4133,0,68,0,1,0,344,402,11112,49,2023-07-03 09:00:00 UTC,2023-07-03,11:00:00
individuo 2,PP,45,340,344,0,41091,17,45,304,-4132,0,69,0,3,0,337,404,11369,49,2023-07-05 22:00:00 UTC,2023-07-06,00:00:00
individuo 2,PP,45,342,339,0,40962,17,54,328,-4134,0,68,0,1,0,343,401,11122,49,2023-07-02 09:00:00 UTC,2023-07-02,11:00:00
individuo 2,PP,45,343,342,0,41073,17,48,324,-4134,0,70,0,3,0,350,409,11089,49,2023-07-07 10:00:00 UTC,2023-07-07,12:00:00
individuo 2,PP,45,343,348,0,41091,17,49,308,-4132,0,68,0,2,0,342,407,11268,49,2023-07-03 23:00:00 UTC,2023-07-04,01:00:00
individuo 2,PP,45,343,350,0,40962,17,49,301,-4132,0,67,0,0,0,342,415,11377,49,2023-07-01 21:00:00 UTC,2023-07-01,23:00:00
individuo 2,PP,45,344,344,0,40834,17,53,322,-4133,0,69,0,0,0,355,412,11049,49,2023-07-01 10:00:00 UTC,2023-07-01,12:00:00
individuo 2,PP,45,344,347,0,41090,17,46,310,-4132,0,71,0,7,0,342,406,11324,49,2023-07-07 20:00:00 UTC,2023-07-07,22:00:00
individuo 2,PP,45,345,342,0,40963,17,49,330,-4134,0,70,0,-3,0,349,408,11088,49,2023-07-06 10:00:00 UTC,2023-07-06,12:00:00
individuo 2,PP,45,349,347,0,41089,17,54,327,-4134,0,69,0,1,0,353,412,11067,49,2023-07-04 10:00:00 UTC,2023-07-04,12:00:00
individuo 2,PP,45,352,361,0,41090,17,48,317,-4134,0,69,0,0,0,350,418,11219,49,2023-07-04 20:00:00 UTC,2023-07-04,22:00:00
individuo 2,PP,45,353,347,0,40962,17,50,341,-4134,0,68,0,-1,0,356,410,11032,49,2023-07-05 10:00:00 UTC,2023-07-05,12:00:00
individuo 2,PP,45,353,357,0,41090,17,45,320,-4133,0,68,0,1,0,347,415,11356,49,2023-07-06 20:00:00 UTC,2023-07-06,22:00:00
individuo 2,PP,45,353,358,0,41090,17,45,324,-4134,0,68,0,1,0,347,418,11387,49,2023-07-08 20:00:00 UTC,2023-07-08,22:00:00
individuo 2,PP,45,355,358,0,41090,17,47,322,-4133,0,68,0,2,0,350,417,11261,49,2023-07-04 21:00:00 UTC,2023-07-04,23:00:00
individuo 2,PP,45,355,360,0,41006,17,49,321,-4133,0,67,0,1,0,351,418,11265,49,2023-07-02 22:00:01 UTC,2023-07-03,00:00:01
individuo 2,PP,45,356,356,0,40962,17,53,337,-4135,0,67,0,2,0,364,423,10969,49,2023-07-03 10:00:00 UTC,2023-07-03,12:00:00
individuo 2,PP,45,356,360,0,41090,17,45,323,-4134,0,70,0,4,0,353,418,11255,49,2023-07-05 21:00:00 UTC,2023-07-05,23:00:00
individuo 2,PP,45,357,355,0,40960,17,54,336,-4134,0,67,0,0,0,360,420,10997,49,2023-07-02 10:00:00 UTC,2023-07-02,12:00:00
individuo 2,PP,45,357,360,0,41090,17,49,322,-4134,0,70,0,10,0,355,420,11198,49,2023-07-03 22:00:00 UTC,2023-07-04,00:00:00
individuo 2,PP,45,360,369,0,40962,17,49,323,-4134,0,67,0,0,0,366,433,11153,49,2023-07-02 20:00:00 UTC,2023-07-02,22:00:00
individuo 2,PP,45,361,364,0,41090,17,46,329,-4134,1,71,1,8,1,359,422,11195,49,2023-07-07 19:00:00 UTC,2023-07-07,21:00:00
individuo 2,PP,45,362,370,0,40957,17,49,322,-4134,0,66,0,0,0,358,431,11262,49,2023-07-01 20:00:00 UTC,2023-07-01,22:00:00
individuo 2,PP,45,367,370,0,40962,17,49,332,-4134,0,67,0,1,0,364,428,11136,49,2023-07-02 21:00:00 UTC,2023-07-02,23:00:00
individuo 2,PP,45,368,372,0,41090,17,49,334,-4135,0,68,0,3,0,367,430,11115,49,2023-07-03 21:00:00 UTC,2023-07-03,23:00:00
individuo 2,PP,45,369,368,0,40962,17,48,338,-4135,0,71,0,8,0,370,426,10985,49,2023-07-07 11:00:00 UTC,2023-07-07,13:00:00
individuo 2,PP,45,372,370,0,40962,17,50,352,-4136,0,66,0,2,0,382,437,10901,49,2023-07-08 12:00:00 UTC,2023-07-08,14:00:00
individuo 2,PP,45,372,375,0,40971,17,46,339,-4135,0,68,0,2,0,369,433,11132,49,2023-07-05 20:00:00 UTC,2023-07-05,22:00:00
individuo 2,PP,45,373,369,0,40962,17,49,334,-4134,0,65,0,3,0,368,423,11069,49,2023-07-08 11:00:00 UTC,2023-07-08,13:00:00
individuo 2,PP,45,374,374,0,40962,17,53,344,-4136,0,71,0,5,0,379,433,10912,49,2023-07-04 11:00:00 UTC,2023-07-04,13:00:00
individuo 2,PP,45,378,377,0,40962,17,48,356,-4136,0,70,0,7,0,378,435,10920,49,2023-07-07 12:00:00 UTC,2023-07-07,14:00:00
individuo 2,PP,45,379,378,0,40827,17,53,342,-4135,0,66,0,0,0,374,428,10998,49,2023-07-01 11:00:00 UTC,2023-07-01,13:00:00
individuo 2,PP,45,380,383,0,40962,17,46,351,-4136,0,68,0,4,0,375,441,11054,49,2023-07-06 19:00:00 UTC,2023-07-06,21:00:00
individuo 2,PP,45,382,383,0,40962,17,45,354,-4136,0,67,0,2,0,379,442,11057,49,2023-07-08 19:00:00 UTC,2023-07-08,21:00:00
individuo 2,PP,45,382,384,0,40962,17,49,349,-4136,0,68,0,4,0,380,442,11017,49,2023-07-03 20:00:00 UTC,2023-07-03,22:00:00
individuo 2,PP,45,384,380,0,40962,17,49,351,-4136,0,69,0,-1,0,385,440,10914,49,2023-07-06 11:00:00 UTC,2023-07-06,13:00:00
individuo 2,PP,45,385,383,0,40962,17,49,359,-4137,0,69,0,-3,0,397,453,10799,49,2023-07-06 12:00:00 UTC,2023-07-06,14:00:00
individuo 2,PP,45,387,387,0,40962,17,48,365,-4137,0,67,0,11,0,387,446,10889,49,2023-07-07 14:00:00 UTC,2023-07-07,16:00:00
individuo 2,PP,45,389,388,0,40834,17,53,357,-4136,0,66,0,1,0,392,445,10822,49,2023-07-02 11:00:00 UTC,2023-07-02,13:00:00
individuo 2,PP,45,390,388,0,40962,17,53,358,-4137,0,69,0,1,0,387,442,10849,49,2023-07-03 11:00:00 UTC,2023-07-03,13:00:00
individuo 2,PP,45,390,390,0,40962,17,53,365,-4138,0,68,0,4,0,394,450,10800,49,2023-07-04 12:00:00 UTC,2023-07-04,14:00:00
individuo 2,PP,45,390,391,0,40962,17,46,360,-4137,0,69,0,5,0,387,450,10959,49,2023-07-05 19:00:00 UTC,2023-07-05,21:00:00
individuo 2,PP,45,390,393,0,40962,17,47,365,-4137,0,74,0,14,0,389,449,10898,49,2023-07-07 17:00:00 UTC,2023-07-07,19:00:00
individuo 2,PP,45,391,391,0,40706,17,53,360,-4136,0,67,0,0,0,390,444,10852,49,2023-07-01 12:00:00 UTC,2023-07-01,14:00:00
individuo 2,PP,45,392,387,0,40956,17,50,363,-4136,0,67,0,0,0,401,455,10757,49,2023-07-05 11:00:00 UTC,2023-07-05,13:00:00
individuo 2,PP,45,392,389,0,40962,17,47,361,-4137,0,68,0,5,0,384,445,11005,49,2023-07-07 18:00:00 UTC,2023-07-07,20:00:00
individuo 2,PP,45,392,396,0,40834,17,50,365,-4137,0,64,0,0,0,389,455,10959,49,2023-07-01 19:00:00 UTC,2023-07-01,21:00:00
individuo 2,PP,45,394,396,0,40962,17,48,368,-4138,0,66,0,2,0,391,454,10929,49,2023-07-04 19:00:00 UTC,2023-07-04,21:00:00
individuo 2,PP,45,395,394,0,40962,17,47,367,-4138,0,69,0,11,0,396,453,10858,49,2023-07-07 16:00:00 UTC,2023-07-07,18:00:00
individuo 2,PP,45,397,394,0,40834,17,50,381,-4138,0,66,0,1,0,399,454,10808,49,2023-07-05 12:00:00 UTC,2023-07-05,14:00:00
individuo 2,PP,45,399,401,0,40961,17,53,374,-4138,0,67,0,2,0,403,459,10735,49,2023-07-03 12:00:00 UTC,2023-07-03,14:00:00
individuo 2,PP,45,399,401,0,40962,17,49,371,-4138,0,67,0,6,0,397,459,10865,49,2023-07-03 19:00:00 UTC,2023-07-03,21:00:00
individuo 2,PP,45,400,399,0,40834,17,48,387,-4139,0,66,0,2,0,401,461,10791,49,2023-07-08 14:00:00 UTC,2023-07-08,16:00:00
individuo 2,PP,45,401,401,0,40834,17,48,384,-4139,0,65,0,4,0,402,462,10776,49,2023-07-06 14:00:00 UTC,2023-07-06,16:00:00
individuo 2,PP,45,401,404,0,40834,17,49,374,-4138,0,65,0,1,0,396,462,10910,49,2023-07-02 19:00:00 UTC,2023-07-02,21:00:00
individuo 2,PP,45,403,402,0,40834,17,53,378,-4138,0,66,0,1,0,404,461,10730,49,2023-07-02 12:00:00 UTC,2023-07-02,14:00:00
individuo 2,PP,45,405,405,0,40706,17,52,382,-4139,0,64,0,2,0,405,465,10721,49,2023-07-01 14:00:00 UTC,2023-07-01,16:00:00
individuo 2,PP,45,406,406,0,40853,17,47,382,-4139,0,67,0,4,0,408,467,10760,49,2023-07-08 16:00:00 UTC,2023-07-08,18:00:00
individuo 2,PP,45,407,406,0,40929,17,47,380,-4139,0,66,0,2,0,410,469,10742,49,2023-07-06 16:00:00 UTC,2023-07-06,18:00:00
individuo 2,PP,45,407,408,0,40920,17,47,381,-4139,0,64,0,6,0,406,467,10764,49,2023-07-06 17:00:00 UTC,2023-07-06,19:00:00
individuo 2,PP,45,408,406,0,40879,17,47,382,-4139,0,67,0,9,0,400,463,10843,49,2023-07-06 18:00:00 UTC,2023-07-06,20:00:00
individuo 2,PP,45,408,407,0,40834,17,52,389,-4139,0,67,0,0,0,406,463,10743,49,2023-07-04 14:00:00 UTC,2023-07-04,16:00:00
